,naziv_opstine_clean,naziv_okruga_clean,NazivOpstine,NazivOkruga1,Datum,01. Povrsina,02. Teritorija pod sumom,"03. Teritorija pod sumom, kao % ukupne povrsine",04. Broj naselja,05. Gustina naseljenosti,06. Broj domacinstava,07. Broj stanovnika,"08. Broj stanovnika, musko","09. Broj stanovnika, zensko",10. Stopa maskuliniteta,11. Stopa feminiteta,12. Stanovnistvo - Predskolski uzrast (0-6),"13. Stanovnistvo - Predskolski uzrast (0-6), kao % ukupnog stanovnistva",14. Stanovnistvo - Osnovnoskolski uzrast (7-14),"15. Stanovnistvo - Osnovnoskolski uzrast (7-14), kao % ukupnog stanovnistva",16. Stanovnistvo - Srednjoskolski uzrast (15-18),"17. Stanovnistvo - Srednjoskolski uzrast (15-18), kao % ukupnog stanovnistva",18. Stanovnistvo - Punoletno stanovnistvo (18 i vise),"19. Stanovnistvo - Punoletno stanovnistvo (18 i vise), kao % ukupnog stanovnistva",20. Stanovnistvo - Mladi (15-29 godina),"21. Stanovnistvo - Mladi (15-29 godina), kao % ukupnog stanovnistva",22. Stanovnistvo - Radno sposobno stanovnistvo (15-64),"23. Stanovnistvo - Radno sposobno stanovnistvo (15-64), kao % ukupnog stanovnistva",24. Stanovnistvo - Zene u fertilnom periodu (15-49),"25. Stanovnistvo - Zene u fertilnom periodu (15-49), kao % ukupnog stanovnistva",26. Stanovnistvo - Starije stanovnistvo (65 i vise),"27. Stanovnistvo - Starije stanovnistvo (65 i vise), kao % ukupnog stanovnistva",28. Prosecna starost stanovnistva,29. Indeks starenja,30. Natalitet,31. Stopa nataliteta,32. Mortalitet,33. Stopa mortaliteta,34. Broj umrle odojcadi,35. Broj umrle odojcadi na 1000 zivorodjenih,36. Prirodni prirastaj,37. Stopa prirodnog prirastaja,38. Vitalni indeks,39. Stopa ukupnog fertiliteta,"40. Ocekivano trajanje zivota, muskarci","41. Ocekivano trajanje zivota, zene",42. Stopa ukupne zavisnosti stanovnistva,43. Stopa zavisnosti mladjeg stanovnistva,44. Stopa zavisnosti starijeg stanovnistva,45. Zakljuceni brakovi,46. Razvedeni brakovi,47. Odnos zakljucenih i razvedenih brakova,48. Unutrasnji migracioni saldo,49. Duzina puteva,50. Gustina puteva,51. Putnicki automobili,52. Putnicki automobili na 1000 stanovnika,53. Domacinstva prikljucena na vodovodnu mrezu,"54. Domacinstva prikljucena na vodovodnu mrezu, kao % ukupnog broja domacinstava",55. Domacinstva prikljucena na kanalizacionu mrezu,"56. Domacinstva prikljucena na kanalizacionu mrezu, kao % ukupnog broja domacinstava",57. Broj izgradjenih stanova,58. Izgradjeni stanovi na 1000 stanovnika,"59. Glasaci na izborima za odbornike skupstina JLS, kao % ukupnih biraca","60. Zene, kao % odbornika u skupstinama JLS"
10,Arandjelovac,Sumadijska oblast,Aranđelovac,Šumadijska oblast,2011,376 km2,9146.96 ha,24.3 %,19 Broj,123 Broj,15630 Broj,46271 Broj,22656 Broj,23615 Broj,0.96 Odnos,1.04 Odnos,3065 Broj,6.6 %,3713 Broj,8 %,2144 Broj,4.6 %,37898 Broj,81.9 %,8491 Broj,18.4 %,31834 Broj,68.8 %,10214 Broj,22.1 %,7659 Broj,16.6 %,41.95 Broj,115.5 Indeks,407 Broj,8.8 ‰,657 Broj,14.2 ‰,6 Broj,14.7 ‰,-250 Broj,-5.4 ‰,61.95 Indeks,1.42 Koeficijent,70.4 Broj,76.6 Broj,45.4 Broj,21.3 Broj,24.1 Broj,217 Broj,73 Broj,3 Broj,-122 Broj,286.61 km,0.8 km,10469 Broj,226 Broj,14545 Broj,93.1 %,9230 Broj,59.1 %,122 Broj,2.6 Broj,61.2 %,22 %
11,Arandjelovac,Sumadijska oblast,Aranđelovac,Šumadijska oblast,2012,376 km2,9146.96 ha,24.3 %,19 Broj,122 Broj,15630 Broj,45905 Broj,22477 Broj,23428 Broj,0.96 Odnos,1.04 Odnos,2980 Broj,6.5 %,3718 Broj,8.1 %,2069 Broj,4.5 %,37662 Broj,82 %,8266 Broj,18 %,31489 Broj,68.6 %,10058 Broj,21.9 %,7718 Broj,16.8 %,42.17 Broj,120.6 Indeks,413 Broj,9 ‰,662 Broj,14.42 ‰,2 Broj,4.8 ‰,-249 Broj,-5.42 ‰,62.39 Indeks,1.46 Koeficijent,71.7 Broj,77.7 Broj,45.8 Broj,21.3 Broj,24.5 Broj,211 Broj,96 Broj,2.2 Broj,-113 Broj,290.56 km,0.8 km,10915 Broj,238 Broj,14545 Broj,93.1 %,9400 Broj,60.1 %,90 Broj,2 Broj,65.3 %,29.3 %
12,Arandjelovac,Sumadijska oblast,Aranđelovac,Šumadijska oblast,2013,376 km2,9146.96 ha,24.3 %,19 Broj,121 Broj,15630 Broj,45494 Broj,22299 Broj,23195 Broj,0.96 Odnos,1.04 Odnos,2881 Broj,6.3 %,3721 Broj,8.2 %,1978 Broj,4.3 %,37450 Broj,82.3 %,7995 Broj,17.6 %,31061 Broj,68.3 %,9886 Broj,21.7 %,7831 Broj,17.2 %,42.45 Broj,126.9 Indeks,328 Broj,7.21 ‰,625 Broj,13.74 ‰,5 Broj,15.2 ‰,-297 Broj,-6.53 ‰,52.48 Indeks,1.19 Koeficijent,72.1 Broj,76.8 Broj,46.5 Broj,21.3 Broj,25.2 Broj,206 Broj,84 Broj,2.5 Broj,-162 Broj,275.41 km,0.7 km,11196 Broj,246 Broj,15174 Broj,97.1 %,9877 Broj,63.2 %,53 Broj,1.2 Broj,65.3 %,29.3 %
13,Arandjelovac,Sumadijska oblast,Aranđelovac,Šumadijska oblast,2014,376 km2,12541.07 ha,33.4 %,19 Broj,120 Broj,15630 Broj,45125 Broj,22137 Broj,22988 Broj,0.96 Odnos,1.04 Odnos,2785 Broj,6.2 %,3721 Broj,8.2 %,1881 Broj,4.2 %,37268 Broj,82.6 %,7781 Broj,17.2 %,30641 Broj,67.9 %,9743 Broj,21.6 %,7978 Broj,17.7 %,42.71 Broj,132.6 Indeks,392 Broj,8.69 ‰,644 Broj,14.27 ‰,2 Broj,5.1 ‰,-252 Broj,-5.58 ‰,60.87 Indeks,1.44 Koeficijent,73 Broj,77.2 Broj,47.3 Broj,21.2 Broj,26 Broj,223 Broj,80 Broj,2.8 Broj,-26 Broj,275.41 km,0.7 km,11449 Broj,254 Broj,15246 Broj,97.5 %,10048 Broj,64.3 %,5 Broj,0.1 Broj,65.3 %,29.3 %
14,Arandjelovac,Sumadijska oblast,Aranđelovac,Šumadijska oblast,2015,376 km2,12541.07 ha,33.4 %,19 Broj,119 Broj,15630 Broj,44823 Broj,21992 Broj,22831 Broj,0.96 Odnos,1.04 Odnos,2722 Broj,6.1 %,3724 Broj,8.3 %,1789 Broj,4 %,37066 Broj,82.7 %,7624 Broj,17 %,30210 Broj,67.4 %,9615 Broj,21.5 %,8167 Broj,18.2 %,42.93 Broj,138.1 Indeks,355 Broj,7.92 ‰,636 Broj,14.19 ‰,2 Broj,5.6 ‰,-281 Broj,-6.27 ‰,55.82 Indeks,1.33 Koeficijent,72.9 Broj,77.9 Broj,48.4 Broj,21.3 Broj,27 Broj,227 Broj,65 Broj,3.5 Broj,-45 Broj,275.41 km,0.7 km,11621 Broj,259 Broj,15282 Broj,97.8 %,10095 Broj,64.6 %,21 Broj,0.5 Broj,65.3 %,29.3 %
15,Arandjelovac,Sumadijska oblast,Aranđelovac,Šumadijska oblast,2016,376 km2,12541.07 ha,33.4 %,19 Broj,118 Broj,15630 Broj,44516 Broj,21854 Broj,22662 Broj,0.96 Odnos,1.04 Odnos,2683 Broj,6 %,3704 Broj,8.3 %,1738 Broj,3.9 %,36824 Broj,82.7 %,7461 Broj,16.8 %,29783 Broj,66.9 %,9491 Broj,21.3 %,8346 Broj,18.7 %,43.15 Broj,143.3 Indeks,375 Broj,8.42 ‰,627 Broj,14.08 ‰,4 Broj,10.7 ‰,-252 Broj,-5.66 ‰,59.81 Indeks,1.43 Koeficijent,72.5 Broj,78.8 Broj,49.5 Broj,21.4 Broj,28 Broj,220 Broj,95 Broj,2.3 Broj,-36 Broj,275.36 km,0.7 km,12178 Broj,274 Broj,15282 Broj,97.8 %,10174 Broj,65.1 %,15 Broj,0.3 Broj,60.8 %,31.7 %
16,Arandjelovac,Sumadijska oblast,Aranđelovac,Šumadijska oblast,2017,376 km2,12535.45 ha,33.3 %,19 Broj,118 Broj,15630 Broj,44197 Broj,21696 Broj,22501 Broj,0.96 Odnos,1.04 Odnos,2638 Broj,6 %,3650 Broj,8.3 %,1759 Broj,4 %,36588 Broj,82.8 %,7303 Broj,16.5 %,29294 Broj,66.3 %,9409 Broj,21.3 %,8615 Broj,19.5 %,43.39 Broj,147.2 Indeks,317 Broj,7.17 ‰,641 Broj,14.5 ‰,3 Broj,9.5 ‰,-324 Broj,-7.33 ‰,49.45 Indeks,1.22 Koeficijent,72.8 Broj,78.1 Broj,50.9 Broj,21.5 Broj,29.4 Broj,193 Broj,87 Broj,2.2 Broj,-25 Broj,272.17 km,0.7 km,12673 Broj,287 Broj,15282 Broj,97.8 %,10253 Broj,65.6 %,64 Broj,1.4 Broj,60.8 %,31.7 %
17,Arandjelovac,Sumadijska oblast,Aranđelovac,Šumadijska oblast,2018,376 km2,12535.45 ha,33.3 %,19 Broj,117 Broj,15630 Broj,43834 Broj,21501 Broj,22333 Broj,0.96 Odnos,1.04 Odnos,2537 Broj,5.8 %,3569 Broj,8.1 %,1809 Broj,4.1 %,36358 Broj,82.9 %,7223 Broj,16.5 %,28798 Broj,65.7 %,9348 Broj,21.3 %,8930 Broj,20.4 %,43.67 Broj,151.1 Indeks,259 Broj,5.91 ‰,655 Broj,14.94 ‰,2 Broj,7.7 ‰,-396 Broj,-9.03 ‰,39.54 Indeks,1.01 Koeficijent,73 Broj,77.7 Broj,52.2 Broj,21.2 Broj,31 Broj,239 Broj,82 Broj,2.9 Broj,19 Broj,272.17 km,0.7 km,12973 Broj,296 Broj,15282 Broj,97.8 %,10494 Broj,67.1 %,117 Broj,2.7 Broj,55.5 %,29.3 %
18,Arandjelovac,Sumadijska oblast,Aranđelovac,Šumadijska oblast,2019,376 km2,12535.45 ha,33.3 %,19 Broj,115 Broj,15630 Broj,43370 Broj,21264 Broj,22106 Broj,0.96 Odnos,1.04 Odnos,2363 Broj,5.4 %,3492 Broj,8.1 %,1875 Broj,4.3 %,36072 Broj,83.2 %,7189 Broj,16.6 %,28324 Broj,65.3 %,9243 Broj,21.3 %,9191 Broj,21.2 %,43.98 Broj,155.8 Indeks,208 Broj,4.8 ‰,644 Broj,14.85 ‰,0 Broj,0 ‰,-436 Broj,-10.05 ‰,32.3 Indeks,0.83 Koeficijent,73.3 Broj,77.7 Broj,53.1 Broj,20.7 Broj,32.4 Broj,248 Broj,67 Broj,3.7 Broj,-115 Broj,272.17 km,0.7 km,13575 Broj,313 Broj,15282 Broj,97.8 %,10787 Broj,69 %,172 Broj,4 Broj,55.5 %,29.3 %
19,Arandjelovac,Sumadijska oblast,Aranđelovac,Šumadijska oblast,2020,376 km2,12726.96 ha,33.8 %,19 Broj,114 Broj,15630 Broj,42766 Broj,20976 Broj,21790 Broj,0.96 Odnos,1.04 Odnos,2171 Broj,5.1 %,3383 Broj,7.9 %,1935 Broj,4.5 %,35736 Broj,83.6 %,7117 Broj,16.6 %,27807 Broj,65 %,9094 Broj,21.3 %,9405 Broj,22 %,44.26 Broj,161.3 Indeks,166 Broj,3.88 ‰,746 Broj,17.44 ‰,1 Broj,6 ‰,-580 Broj,-13.56 ‰,22.25 Indeks,0.68 Koeficijent,73.2 Broj,76.9 Broj,53.8 Broj,20 Broj,33.8 Broj,140 Broj,24 Broj,5.8 Broj,-79 Broj,272.17 km,0.7 km,14220 Broj,333 Broj,15300 Broj,97.9 %,11419 Broj,73.1 %,162 Broj,3.8 Broj,55.5 %,29.3 %
20,Arilje,Zlatiborska oblast,Arilje,Zlatiborska oblast,2011,349 km2,15306 ha,43.9 %,22 Broj,54 Broj,6126 Broj,18826 Broj,9341 Broj,9485 Broj,0.98 Odnos,1.02 Odnos,1232 Broj,6.5 %,1595 Broj,8.5 %,874 Broj,4.6 %,15341 Broj,81.5 %,3496 Broj,18.6 %,12777 Broj,67.9 %,4163 Broj,22.1 %,3222 Broj,17.1 %,41.92 Broj,112.9 Indeks,179 Broj,9.51 ‰,241 Broj,12.8 ‰,0 Broj,0 ‰,-62 Broj,-3.29 ‰,74.27 Indeks,1.58 Koeficijent,71.7 Broj,78.8 Broj,47.3 Broj,22.1 Broj,25.2 Broj,88 Broj,9 Broj,9.8 Broj,2 Broj,290.09 km,0.8 km,4420 Broj,235 Broj,4222 Broj,68.9 %,2201 Broj,35.9 %,20 Broj,1.1 Broj,67.6 %,17.6 %
21,Arilje,Zlatiborska oblast,Arilje,Zlatiborska oblast,2012,349 km2,15306 ha,43.9 %,22 Broj,54 Broj,6126 Broj,18766 Broj,9308 Broj,9458 Broj,0.98 Odnos,1.02 Odnos,1218 Broj,6.5 %,1572 Broj,8.4 %,882 Broj,4.7 %,15329 Broj,81.7 %,3486 Broj,18.6 %,12739 Broj,67.9 %,4120 Broj,22 %,3237 Broj,17.2 %,42.12 Broj,116.8 Indeks,173 Broj,9.22 ‰,233 Broj,12.42 ‰,2 Broj,11.6 ‰,-60 Broj,-3.2 ‰,74.25 Indeks,1.54 Koeficijent,72.8 Broj,79.6 Broj,47.3 Broj,21.9 Broj,25.4 Broj,84 Broj,16 Broj,5.3 Broj,-1 Broj,286.09 km,0.8 km,4539 Broj,242 Broj,4403 Broj,71.9 %,2384 Broj,38.9 %,4 Broj,0.2 Broj,66.4 %,35.3 %
22,Arilje,Zlatiborska oblast,Arilje,Zlatiborska oblast,2013,349 km2,15306 ha,43.9 %,22 Broj,53 Broj,6126 Broj,18642 Broj,9256 Broj,9386 Broj,0.99 Odnos,1.01 Odnos,1192 Broj,6.4 %,1549 Broj,8.3 %,856 Broj,4.6 %,15262 Broj,81.9 %,3425 Broj,18.4 %,12655 Broj,67.9 %,4047 Broj,21.7 %,3246 Broj,17.4 %,42.37 Broj,121.9 Indeks,143 Broj,7.67 ‰,269 Broj,14.43 ‰,2 Broj,14 ‰,-126 Broj,-6.76 ‰,53.16 Indeks,1.3 Koeficijent,72.9 Broj,77.8 Broj,47.3 Broj,21.7 Broj,25.6 Broj,71 Broj,7 Broj,10.1 Broj,-60 Broj,358.67 km,1 km,4716 Broj,253 Broj,5775 Broj,94.3 %,2551 Broj,41.6 %,7 Broj,0.4 Broj,66.4 %,35.3 %
23,Arilje,Zlatiborska oblast,Arilje,Zlatiborska oblast,2014,349 km2,15245.09 ha,43.7 %,22 Broj,53 Broj,6126 Broj,18495 Broj,9198 Broj,9297 Broj,0.99 Odnos,1.01 Odnos,1165 Broj,6.3 %,1529 Broj,8.3 %,838 Broj,4.5 %,15172 Broj,82 %,3353 Broj,18.1 %,12526 Broj,67.7 %,3968 Broj,21.5 %,3275 Broj,17.7 %,42.63 Broj,127.8 Indeks,171 Broj,9.25 ‰,237 Broj,12.81 ‰,2 Broj,11.7 ‰,-66 Broj,-3.57 ‰,72.15 Indeks,1.59 Koeficijent,74 Broj,76.9 Broj,47.7 Broj,21.5 Broj,26.1 Broj,89 Broj,18 Broj,4.9 Broj,-41 Broj,285.97 km,0.8 km,4859 Broj,263 Broj,5775 Broj,94.3 %,2551 Broj,41.6 %,16 Broj,0.9 Broj,66.4 %,35.3 %
